aX,aY,aZ,gX,gY,gZ
0.039,0.001,0.551,-8.301,4.578,-4.272
0.037,-0.005,0.548,-9.521,4.639,-3.845
0.038,-0.014,0.544,-10.498,3.479,-4.150
0.041,-0.021,0.540,-10.498,3.662,-4.211
0.040,-0.028,0.536,-10.193,3.052,-3.845
0.041,-0.033,0.531,-9.399,2.808,-4.211
0.038,-0.035,0.525,-8.728,2.930,-4.395
0.040,-0.039,0.522,-7.690,2.502,-4.700
0.037,-0.043,0.519,-7.996,2.808,-5.127
0.039,-0.047,0.516,-8.057,2.686,-5.554
0.042,-0.058,0.516,-6.958,2.808,-5.615
0.042,-0.067,0.514,-7.141,1.770,-6.104
0.047,-0.082,0.518,-7.385,1.892,-5.615
0.049,-0.092,0.519,-6.897,1.343,-5.249
0.050,-0.104,0.518,-6.592,1.770,-4.517
0.050,-0.110,0.516,-5.920,2.136,-3.113
0.053,-0.119,0.512,-5.920,1.709,-1.648
0.053,-0.125,0.511,-6.226,1.160,-0.671
0.055,-0.129,0.505,-6.470,1.160,1.282
0.051,-0.130,0.500,-6.775,0.122,2.747
0.052,-0.129,0.499,-6.165,0.305,4.211
0.054,-0.125,0.495,-6.409,-1.465,5.798
0.052,-0.119,0.493,-6.287,-1.465,7.263
0.054,-0.109,0.494,-4.883,-2.502,8.362
0.053,-0.095,0.494,-3.967,-2.991,8.728
0.051,-0.084,0.495,-2.747,-3.967,10.071
0.050,-0.068,0.497,-1.709,-3.906,10.193
0.048,-0.056,0.504,-1.526,-4.211,9.644
0.048,-0.048,0.513,-1.465,-3.906,9.766
0.055,-0.043,0.518,-1.343,-3.967,9.399
0.058,-0.037,0.523,-1.587,-3.967,9.094
0.064,-0.037,0.525,-0.061,-2.930,9.583
0.066,-0.028,0.526,0.671,-2.258,9.277
0.064,-0.025,0.528,0.488,-0.977,8.972
0.032,-0.022,0.528,1.099,-0.427,8.606
0.057,-0.022,0.529,0.610,1.282,7.935
0.053,-0.019,0.527,0.916,0.854,7.263
0.051,-0.017,0.529,1.038,1.404,6.653
0.051,-0.019,0.526,0.916,1.770,5.859
0.047,-0.023,0.522,0.061,2.014,4.944
0.049,-0.024,0.519,-0.244,2.502,4.211
0.047,-0.025,0.516,1.038,2.075,3.479
0.046,-0.029,0.513,0.488,2.075,2.747
0.048,-0.034,0.518,0.732,1.709,2.258
0.052,-0.041,0.514,1.282,1.831,2.258
0.053,-0.043,0.517,2.136,2.197,2.319
0.051,-0.044,0.518,1.587,1.404,1.953
0.048,-0.045,0.518,2.014,1.831,2.075
0.047,-0.048,0.519,2.502,1.892,1.953
0.052,-0.054,0.520,1.953,1.770,2.258
0.055,-0.054,0.521,1.709,1.343,3.357
0.058,-0.053,0.521,2.014,1.892,3.906
0.064,-0.054,0.523,1.648,1.831,5.005
0.062,-0.053,0.521,1.892,2.502,5.493
0.057,-0.049,0.520,1.587,2.075,6.226
0.054,-0.048,0.515,0.671,2.808,6.897
0.049,-0.043,0.511,-0.305,1.892,7.263
0.043,-0.042,0.508,-0.244,1.221,7.385
0.040,-0.041,0.505,-1.099,0.244,7.080
0.037,-0.039,0.505,-1.282,-0.793,7.202
0.031,-0.037,0.500,-1.282,-2.258,6.592
0.025,-0.034,0.503,-0.977,-3.235,5.493
0.029,-0.030,0.507,-0.854,-4.578,4.700
0.028,-0.026,0.515,-0.671,-5.127,3.540
0.032,-0.026,0.524,-0.610,-5.188,2.869
0.034,-0.023,0.529,-0.732,-5.310,1.770
0.035,-0.026,0.535,-0.366,-4.761,1.160
0.042,-0.030,0.540,0.488,-4.517,0.977
0.045,-0.033,0.543,1.038,-3.662,0.916
0.045,-0.035,0.544,1.282,-2.869,0.916
0.040,-0.036,0.545,1.831,-2.075,1.221
0.041,-0.034,0.545,1.770,-1.404,1.099
0.040,-0.035,0.546,1.953,-1.099,1.648
0.040,-0.034,0.544,1.831,-0.854,2.197
0.044,-0.033,0.541,1.282,-0.732,2.808
0.044,-0.032,0.542,0.854,-1.160,3.296
0.042,-0.029,0.538,0.671,-1.099,4.333
0.042,-0.026,0.538,0.305,-1.343,4.822
0.039,-0.019,0.537,0.366,-1.099,5.188
0.035,-0.013,0.539,-0.122,-1.160,5.310
0.030,-0.004,0.537,-0.671,-1.465,4.822
0.028,0.004,0.532,-0.671,-2.136,3.845
0.027,0.009,0.530,-0.610,-2.747,2.686
0.028,0.008,0.536,-1.404,-3.235,1.831
0.032,0.009,0.535,-1.892,-3.174,0.366
0.033,0.008,0.538,-2.258,-3.723,-0.488
0.038,0.003,0.541,-2.991,-3.540,-1.709
0.040,-0.003,0.541,-3.601,-3.235,-2.380
0.042,-0.009,0.541,-3.479,-2.930,-3.235
0.045,-0.015,0.539,-3.113,-2.869,-3.662
0.046,-0.024,0.540,-2.502,-2.808,-4.639
0.045,-0.028,0.539,-1.892,-2.991,-4.761
0.050,-0.037,0.538,-1.587,-2.625,-5.127
0.056,-0.039,0.542,-1.465,-2.747,-5.066
0.062,-0.044,0.549,-1.160,-2.625,-4.822
0.066,-0.048,0.550,-1.770,-2.075,-4.272
0.070,-0.053,0.552,-1.892,-1.465,-3.540
0.068,-0.056,0.553,-1.953,-0.916,-2.869
0.068,-0.060,0.550,-1.770,-0.244,-1.648
0.066,-0.060,0.542,-1.770,0.000,-0.977
0.062,-0.056,0.538,-1.282,0.305,-0.671
0.060,-0.055,0.539,-0.793,0.305,-0.305
0.062,-0.055,0.537,-0.916,0.732,0.793
0.062,-0.056,0.532,-1.038,0.854,0.977
0.062,-0.056,0.529,-0.916,0.916,1.770
0.060,-0.054,0.521,-0.916,0.061,1.831
0.058,-0.050,0.521,-1.099,-0.183,2.319
0.057,-0.046,0.519,-1.404,-0.793,2.319
0.054,-0.048,0.517,-1.221,-0.916,2.563
0.054,-0.053,0.517,-1.221,-1.221,2.319
0.051,-0.058,0.518,-0.793,-1.038,2.625
0.050,-0.061,0.522,0.549,-0.793,2.808
0.044,-0.062,0.520,1.831,-0.366,2.808
0.039,-0.057,0.518,2.686,0.305,2.869
0.039,-0.050,0.511,3.357,0.549,2.991
0.036,-0.047,0.505,3.723,0.305,2.258
0.034,-0.035,0.502,3.906,-0.122,2.258
0.034,-0.033,0.500,4.272,-0.977,1.770
0.033,-0.030,0.505,3.723,-1.526,1.282
0.031,-0.027,0.510,2.930,-1.831,0.732
0.029,-0.029,0.515,2.869,-2.258,0.366
0.032,-0.030,0.517,2.441,-1.953,0.305
0.032,-0.032,0.517,1.770,-1.587,0.305
0.035,-0.032,0.519,1.526,-1.709,0.244
0.031,-0.030,0.518,1.282,-1.770,-0.061
0.030,-0.032,0.515,0.793,-1.770,-0.061
0.033,-0.031,0.513,0.549,-2.319,-0.549
0.036,-0.028,0.516,-0.122,-2.686,-0.549
0.040,-0.025,0.513,-1.160,-2.869,-0.610
0.040,-0.025,0.513,-1.465,-3.418,-0.732
0.042,-0.027,0.517,-1.892,-3.540,-0.977
0.039,-0.030,0.519,-2.441,-4.089,-1.648
0.042,-0.043,0.518,-2.441,-4.272,-2.014
0.042,-0.047,0.524,-2.502,-4.333,-2.258
0.042,-0.051,0.527,-2.075,-4.700,-2.625
0.048,-0.057,0.531,-1.526,-4.700,-2.258
0.049,-0.063,0.533,-0.977,-4.822,-2.686
0.054,-0.067,0.534,-0.793,-4.395,-2.747
0.063,-0.081,0.542,0.488,-3.235,-0.305
0.064,-0.078,0.545,0.305,-3.113,0.366
0.066,-0.077,0.544,0.427,-2.869,0.610
0.068,-0.076,0.547,0.916,-2.563,1.221
0.066,-0.079,0.551,0.549,-2.014,1.709
0.065,-0.076,0.552,0.610,-1.587,2.441
0.067,-0.079,0.553,0.549,-1.221,2.930

0.974,-1.547,-0.117,-17.090,7.446,-391.785
1.000,-1.706,-0.071,-10.315,0.183,-376.038
1.022,-1.841,-0.024,-6.470,-4.639,-352.417
1.033,-1.993,0.025,-3.662,-10.620,-328.735
1.046,-2.102,0.058,-1.709,-14.771,-296.631
1.040,-2.205,0.080,-1.587,-18.677,-267.761
1.024,-2.264,0.094,-0.854,-22.461,-232.117
0.974,-2.304,0.108,1.221,-25.818,-202.332
0.984,-2.316,0.126,4.944,-29.053,-168.213
0.965,-2.315,0.152,11.475,-30.640,-125.549
0.946,-2.295,0.177,18.860,-32.471,-111.206
0.930,-2.262,0.214,28.320,-31.616,-87.585
0.921,-2.226,0.251,35.583,-29.968,-60.364
0.912,-2.176,0.287,44.861,-27.222,-38.757
0.901,-2.129,0.305,52.795,-23.743,-14.160
0.874,-2.054,0.309,60.669,-20.508,5.005
0.843,-2.003,0.307,65.918,-16.663,25.879
0.819,-1.935,0.302,74.158,-14.038,41.931
0.799,-1.875,0.300,81.604,-11.902,59.326
0.779,-1.823,0.302,87.097,-9.949,73.120
0.768,-1.773,0.304,91.919,-7.507,90.515
0.773,-1.729,0.308,94.055,-5.920,105.103
0.769,-1.685,0.306,93.750,-3.723,123.108
0.756,-1.647,0.289,93.445,-1.892,138.062
0.737,-1.594,0.267,94.421,-1.648,154.846
0.718,-1.549,0.234,95.642,-1.343,168.213
0.652,-1.348,0.162,107.971,-5.432,220.032
0.639,-1.300,0.151,111.572,-6.714,233.276
0.630,-1.258,0.143,115.356,-7.751,244.507
0.627,-1.204,0.149,119.812,-8.667,257.935
0.627,-1.152,0.156,123.047,-9.338,268.127
0.625,-1.088,0.159,126.038,-8.972,280.640
0.622,-1.033,0.143,127.686,-9.888,290.466
0.615,-0.960,0.114,130.127,-10.986,300.354
0.611,-0.899,0.077,132.507,-14.282,312.378
0.613,-0.814,0.057,134.766,-18.311,322.083
0.623,-0.740,0.044,137.329,-23.560,333.374
0.632,-0.651,0.038,138.916,-28.381,358.276
0.643,-0.576,0.053,138.123,-32.410,354.553
0.652,-0.498,0.078,135.559,-35.828,364.014
0.667,-0.444,0.097,131.592,-39.063,375.549
0.679,-0.380,0.119,127.747,-41.626,386.108
0.694,-0.315,0.126,123.840,-43.213,398.560
0.696,-0.240,0.126,120.361,-46.326,408.325
0.698,-0.135,0.112,119.141,-48.340,418.823
0.696,-0.029,0.095,119.446,-52.612,425.598
0.683,0.110,0.083,118.347,-57.190,430.115
0.605,0.529,0.133,98.999,-81.726,426.086
0.586,0.606,0.172,93.445,-88.501,419.861
0.557,0.684,0.206,90.515,-93.079,411.499
0.534,0.725,0.253,87.830,-97.351,405.640
0.515,0.770,0.307,85.938,-100.159,400.879
0.505,0.822,0.363,84.045,-100.830,397.766
0.499,0.918,0.401,83.435,-100.159,395.020
0.406,1.015,0.464,81.238,-99.915,391.052
0.448,1.169,0.465,77.393,-97.595,385.986
0.447,1.318,0.473,70.435,-97.290,376.770
0.402,1.426,0.556,63.721,-98.633,365.662
0.408,1.515,0.649,55.603,-92.163,353.577
0.392,1.616,0.680,36.743,-79.041,341.980
0.303,1.664,0.641,26.611,-73.792,324.768
0.245,1.716,0.583,26.001,-79.224,310.120
0.219,1.819,0.554,27.954,-88.867,292.419
0.218,1.930,0.564,26.978,-99.670,277.710
0.222,2.052,0.602,17.151,-103.638,261.841
0.205,2.130,0.652,5.493,-101.929,239.990
0.172,2.181,0.684,-9.155,-98.877,203.735
0.111,2.181,0.709,-18.860,-95.947,193.420
0.076,2.147,0.740,-25.879,-94.055,170.654
0.049,2.098,0.754,-29.175,-89.050,143.494
0.023,2.042,0.747,-32.837,-84.778,123.169
0.014,2.015,0.727,-36.072,-80.017,102.478
0.023,1.991,0.719,-37.354,-75.195,83.618
0.026,1.963,0.712,-37.231,-71.350,62.012
0.018,1.951,0.694,-35.522,-68.542,44.006
0.047,1.931,0.655,-45.593,-57.495,-27.649
0.060,1.910,0.643,-49.805,-54.688,-45.105
0.074,1.881,0.634,-56.396,-52.063,-58.716
0.092,1.833,0.635,-62.134,-49.377,-75.806
0.102,1.762,0.618,-71.228,-45.593,-88.074
0.123,1.672,0.586,-79.102,-41.809,-100.830
0.137,1.566,0.521,-88.928,-38.696,-109.924
0.158,1.512,0.464,-96.252,-37.781,-118.896
0.166,1.413,0.384,-104.614,-39.490,-125.977
0.171,1.375,0.326,-111.450,-44.006,-133.728
0.181,1.338,0.276,-120.605,-51.025,-140.198
0.193,1.293,0.259,-128.418,-59.082,-148.621
0.205,1.247,0.273,-137.878,-66.162,-156.616
0.223,1.184,0.299,-144.897,-71.045,-166.443
0.232,1.114,0.328,-151.733,-75.073,-174.194
0.243,1.030,0.347,-153.992,-76.416,-184.814
0.250,0.923,0.355,-154.541,-76.111,-193.665
0.261,0.853,0.354,-151.794,-75.562,-204.468
0.272,0.770,0.351,-145.386,-74.463,-213.562
0.316,0.379,0.370,-99.792,-64.697,-246.582
0.324,0.290,0.378,-87.952,-63.049,-254.639
0.333,0.190,0.400,-74.158,-61.707,-259.827
0.351,0.105,0.428,-66.528,-61.096,-264.832
0.370,-0.015,0.460,-60.852,-60.974,-268.494
0.391,-0.124,0.472,-57.922,-61.707,-269.775
0.407,-0.258,0.487,-56.946,-63.354,-268.188
0.416,-0.368,0.504,-56.519,-64.941,-264.160
0.413,-0.493,0.536,-54.626,-67.383,-259.827
0.395,-0.590,0.580,-53.650,-68.420,-254.150
0.380,-0.713,0.623,-50.659,-68.848,-234.497
0.361,-0.822,0.663,-31.738,-67.017,-244.324
0.348,-0.959,0.693,-41.321,-65.979,-239.014
0.345,-1.076,0.724,-34.973,-62.256,-229.980
0.351,-1.207,0.740,-25.879,-60.364,-218.384
0.358,-1.301,0.756,-18.127,-57.007,-206.787
0.365,-1.390,0.773,-8.850,-55.176,-190.430
0.364,-1.444,0.789,-0.732,-53.528,-175.171
0.351,-1.440,0.840,4.639,-53.101,-97.351
0.344,-1.417,0.851,3.967,-53.528,-76.538
0.331,-1.363,0.869,2.380,-53.589,-60.303
0.301,-1.276,0.885,1.770,-52.856,-44.067
0.276,-1.195,0.907,1.709,-50.659,-32.471
0.255,-1.113,0.924,1.282,-47.729,-20.386
0.240,-1.056,0.935,1.160,-43.152,-11.658
0.229,-0.987,0.935,1.160,-38.391,-0.732
0.227,-0.921,0.927,1.831,-31.860,7.202
0.212,-0.836,0.915,3.540,-27.039,14.648
0.194,-0.773,0.899,4.822,-21.790,20.081
0.171,-0.699,0.877,7.507,-17.456,25.574
0.144,-0.633,0.853,9.705,-13.367,29.785
0.123,-0.547,0.835,11.353,-9.705,32.532
0.109,-0.477,0.808,12.085,-6.897,34.973
0.097,-0.394,0.788,12.451,-5.188,35.461
0.081,-0.318,0.769,12.634,-2.930,34.668
0.069,-0.237,0.752,11.292,-1.892,33.386
0.051,-0.181,0.740,9.583,-0.977,30.090
0.040,-0.130,0.722,6.226,-0.427,26.978
0.033,-0.100,0.712,3.723,0.122,23.865
0.034,-0.069,0.701,0.732,0.305,21.545
0.032,-0.047,0.698,-2.014,0.610,18.677
0.033,-0.025,0.693,-5.066,1.953,16.785
0.031,-0.006,0.687,-7.507,2.991,14.160
0.030,0.008,0.677,-10.010,5.249,12.512
0.030,0.022,0.671,-13.000,6.470,10.559
0.031,0.027,0.662,-15.198,8.118,8.545
0.034,0.028,0.656,-18.250,9.888,6.775
0.039,0.027,0.644,-19.653,11.536,6.226
0.039,0.029,0.630,-21.545,13.123,5.249
0.035,0.029,0.612,-22.461,13.855,4.150
0.033,0.030,0.594,-23.132,14.893,2.686
0.022,0.031,0.582,-23.193,14.832,0.854
0.018,0.025,0.570,-23.010,14.832,-0.793
0.019,0.018,0.562,-23.804,29.785,-2.625
0.021,0.007,0.554,-23.193,15.503,-3.906
0.025,-0.009,0.554,-21.790,31.128,-5.737
0.028,-0.024,0.553,-19.897,17.334,-6.531
0.029,-0.040,0.550,-17.639,18.433,-6.897
0.036,-0.049,0.538,-14.954,19.470,-7.141
0.036,-0.059,0.530,-13.062,20.813,-6.592
0.038,-0.064,0.514,-11.353,20.996,-6.104
0.039,-0.070,0.510,-11.047,20.691,-5.310
0.037,-0.072,0.501,-11.292,20.447,-4.272
0.038,-0.074,0.494,-12.268,18.494,-2.197
0.041,-0.076,0.488,-13.916,17.395,-0.183
0.038,-0.042,0.466,-20.447,7.996,9.155
0.032,-0.026,0.469,-20.447,5.249,10.376
0.026,-0.015,0.476,-20.325,3.845,10.315
0.019,0.004,0.483,-19.165,2.686,9.583
0.014,0.011,0.491,-18.616,1.892,8.545
0.016,0.020,0.496,-15.869,1.160,7.324
0.020,0.028,0.501,-13.977,1.892,5.859
0.024,0.033,0.506,-11.353,1.770,4.456
0.027,0.039,0.512,-8.911,2.808,2.991
0.026,0.041,0.516,-6.409,2.563,1.038
0.028,0.039,0.523,-3.662,4.639,-0.244
0.028,0.032,0.529,-1.648,4.700,-1.953
0.030,0.023,0.535,-0.977,6.775,-3.357
0.031,0.018,0.542,0.854,7.385,-4.211
0.036,0.010,0.550,2.197,8.667,-5.005
0.037,-0.000,0.552,3.357,9.766,-5.981
0.041,-0.010,0.553,3.845,11.536,-6.287
0.041,-0.018,0.547,3.357,12.329,-6.226
0.043,-0.026,0.541,3.174,13.000,-5.859
0.046,-0.034,0.500,2.136,13.245,-5.066
0.052,-0.043,0.525,0.488,13.062,-4.211
0.057,-0.041,0.526,0.000,12.207,-1.953
0.031,-0.031,0.524,-0.854,11.841,-0.793
0.061,-0.023,0.530,-2.686,11.169,0.854
0.064,-0.013,0.536,-3.540,11.536,1.648
0.062,-0.004,0.538,-5.615,10.559,1.770
0.060,-0.001,0.533,-6.653,10.925,1.953
0.058,0.003,0.524,-7.080,10.132,1.404
0.057,0.004,0.512,-7.324,9.827,0.671
0.056,0.002,0.505,-7.446,8.728,0.916
0.063,0.001,0.499,-6.592,7.446,0.244
0.060,0.003,0.499,-6.287,6.226,-0.854
0.061,0.001,0.503,-4.272,5.676,-1.465
0.057,0.000,0.504,-2.319,4.761,-2.075
0.055,0.001,0.514,-1.770,4.761,-2.869
0.057,-0.003,0.521,-0.549,4.333,-3.723
0.060,-0.007,0.534,0.488,4.578,-4.272
0.031,-0.010,0.543,1.160,5.310,-4.761
0.061,-0.013,0.548,0.916,6.226,-5.737
0.058,-0.015,0.551,0.000,6.470,-5.981
0.058,-0.023,0.546,-0.916,7.263,-6.348
0.057,-0.035,0.541,-2.930,7.019,-6.226
0.060,-0.038,0.533,-3.235,7.019,-5.554
0.059,-0.044,0.522,-4.639,6.775,-5.371
0.061,-0.048,0.519,-5.859,6.409,-4.517
0.063,-0.055,0.512,-6.470,5.798,-3.662
0.064,-0.059,0.510,-6.042,5.981,-2.319
0.063,-0.064,0.505,-5.188,5.493,-1.343
0.059,-0.068,0.498,-4.700,5.737,0.122
0.056,-0.068,0.493,-2.808,4.761,0.854
0.050,-0.068,0.491,-1.526,5.859,2.136
0.051,-0.033,0.487,0.183,5.005,3.235
0.046,-0.056,0.485,1.221,5.737,3.601
0.039,-0.043,0.485,2.258,4.700,3.723
0.036,-0.032,0.488,2.258,3.967,3.418
0.031,-0.020,0.489,1.404,3.845,3.296
0.032,-0.013,0.484,-0.916,2.747,3.296
0.035,-0.011,0.482,-2.563,1.648,2.808
0.035,-0.010,0.478,-4.700,0.244,2.869
0.034,-0.015,0.475,-5.981,-0.732,2.441
0.031,-0.022,0.475,-5.615,-2.441,2.502
0.031,-0.026,0.479,-5.493,-2.747,2.014
0.032,-0.033,0.487,-4.028,-3.357,1.526
0.031,-0.036,0.491,-2.258,-3.357,0.977
0.033,-0.042,0.496,-0.793,-2.014,0.793
0.032,-0.045,0.498,-0.366,-2.869,0.366
0.035,-0.046,0.506,0.244,-2.014,-0.244
0.034,-0.054,0.506,0.122,-2.625,0.061
0.037,-0.060,0.505,-0.488,-2.563,-0.122
0.043,-0.067,0.502,-1.648,-3.967,0.366
0.049,-0.073,0.504,-2.563,-4.211,1.892
0.053,-0.076,0.507,-3.296,-5.371,3.235
0.061,-0.077,0.509,-4.272,-5.615,4.822
0.060,-0.074,0.507,-4.761,-6.165,6.836
0.056,-0.071,0.509,-3.967,-6.042,7.751
0.052,-0.068,0.509,-4.456,-6.958,8.972
0.052,-0.060,0.514,-3.601,-6.409,9.338
0.051,-0.052,0.517,-2.808,-6.226,9.949
0.049,-0.047,0.519,-2.136,-5.981,9.827
0.049,-0.042,0.521,-0.916,-5.432,9.949
0.050,-0.036,0.524,0.549,-4.883,9.827
0.051,-0.028,0.528,2.258,-4.517,9.338
0.050,-0.022,0.535,2.808,-3.662,8.911
0.050,-0.020,0.542,4.395,-2.747,8.240
0.050,-0.022,0.546,5.432,-0.977,7.324
0.049,-0.027,0.544,6.714,0.183,6.531
0.046,-0.027,0.544,7.812,1.404,5.371
0.045,-0.026,0.538,8.972,2.319,4.333
0.041,-0.023,0.530,8.972,2.808,3.662
0.042,-0.023,0.513,9.888,2.380,2.991
0.040,-0.026,0.502,10.071,0.549,2.197
0.043,-0.030,0.501,9.521,0.122,2.258
0.044,-0.032,0.500,9.033,-1.160,2.502
0.040,-0.037,0.505,8.728,-1.709,2.686
0.040,-0.037,0.511,9.888,-2.991,3.235
0.039,-0.033,0.525,9.094,-2.930,3.601
0.035,-0.027,0.531,9.888,-3.113,3.052
0.033,-0.023,0.535,10.437,-3.113,2.808
0.033,-0.019,0.544,8.850,-3.296,2.380
0.036,-0.015,0.547,7.996,-2.197,2.686
0.036,-0.012,0.548,7.385,-1.892,2.380
0.034,-0.007,0.547,6.348,-1.282,2.136
0.033,-0.006,0.545,6.042,-1.099,1.648
0.038,-0.005,0.545,4.761,-0.732,2.014
0.045,-0.004,0.544,4.028,-1.404,2.686
0.049,-0.000,0.544,3.479,-0.916,3.357
0.045,0.005,0.541,2.319,-0.671,3.784
0.042,0.005,0.539,1.587,0.366,3.662
0.035,0.005,0.538,1.221,0.793,3.540
0.030,0.004,0.542,0.793,1.221,2.747
0.030,0.002,0.536,1.160,1.282,2.136
0.062,0.001,0.532,0.854,1.404,1.404
0.031,-0.002,0.525,0.244,1.038,1.099
0.029,-0.001,0.519,0.671,1.282,0.305
0.028,-0.007,0.506,0.488,-0.854,-0.427
0.034,-0.015,0.507,0.305,-1.404,-0.549
0.038,-0.024,0.516,-0.977,-2.197,0.366
0.043,-0.025,0.522,-2.380,-1.648,1.221
0.047,-0.022,0.520,-2.747,-2.075,2.502
0.044,-0.021,0.526,-2.991,-0.977,2.808
0.038,-0.026,0.524,-2.319,-1.099,2.502
0.034,-0.027,0.526,-1.160,-0.366,2.441
0.034,-0.028,0.524,-0.793,-0.061,2.258
0.036,-0.028,0.525,-0.366,0.366,2.197
0.037,-0.029,0.526,0.000,0.732,2.563
0.039,-0.030,0.523,0.610,1.282,2.625
0.039,-0.031,0.522,0.793,0.977,2.625
0.037,-0.025,0.516,1.831,1.526,2.502
0.034,-0.016,0.512,2.625,1.221,2.869
0.036,-0.008,0.507,1.648,0.854,1.892
0.034,-0.000,0.504,1.404,-0.427,1.709
0.033,0.002,0.506,1.892,-1.404,0.854
0.031,0.003,0.507,0.854,-1.648,0.427
0.032,0.002,0.512,0.549,-1.587,-0.183
0.033,-0.000,0.517,-0.061,-2.075,-0.671
0.032,-0.005,0.518,0.122,-1.831,-1.282
0.034,-0.009,0.521,0.488,-1.282,-1.404
0.035,-0.011,0.520,0.671,-1.038,-1.831
0.037,-0.015,0.521,1.709,0.305,-2.136
0.034,-0.016,0.518,2.319,-0.122,-2.930
0.033,-0.019,0.513,3.113,0.366,-3.113

1.050,-1.683,-0.016,-57.007,11.719,-419.067
1.064,-1.857,-0.000,-44.067,9.827,-402.405
1.061,-1.994,0.030,-34.973,7.019,-379.456
1.048,-2.163,0.075,-25.696,3.418,-358.459
1.026,-2.290,0.105,-18.921,15.259,-330.078
1.021,-2.415,0.138,-13.428,-4.456,-303.711
1.025,-2.547,0.156,-10.132,-8.423,-269.226
1.032,-2.656,0.172,-5.920,-13.062,-236.389
1.045,-2.716,0.187,-0.977,-16.418,-195.374
1.044,-2.750,0.203,6.470,-20.813,-160.645
1.025,-2.747,0.247,14.221,-23.254,-119.263
0.996,-2.711,0.237,26.001,-24.597,-86.914
0.952,-2.671,0.254,37.292,-25.452,-50.842
0.910,-2.593,0.284,50.232,-26.123,-22.400
0.873,-2.520,0.318,61.707,-25.574,9.399
0.849,-2.410,0.358,73.181,-23.743,33.325
0.840,-2.324,0.391,82.092,-20.813,60.425
0.838,-2.205,0.434,90.820,-15.747,82.153
0.834,-2.127,0.462,96.985,-9.460,106.750
0.825,-2.013,0.462,102.295,-1.892,126.770
0.812,-1.950,0.445,106.140,5.615,150.146
0.808,-1.815,0.401,109.924,12.634,168.335
0.792,-1.712,0.356,112.915,16.846,186.707
0.775,-1.607,0.303,113.892,18.982,200.256
0.749,-1.257,0.184,110.352,10.803,251.099
0.749,-1.196,0.183,107.056,8.667,262.512
0.740,-1.152,0.185,103.638,6.409,276.001
0.733,-1.105,0.188,99.976,4.272,287.842
0.730,-1.067,0.190,97.595,2.502,301.697
0.729,-1.021,0.196,95.886,1.953,312.988
0.734,-0.974,0.201,93.567,0.427,327.393
0.726,-0.923,0.200,91.919,1.221,339.233
0.702,-0.867,0.175,92.712,1.099,353.943
0.678,-0.812,0.132,94.421,0.427,365.906
0.657,-0.719,0.101,95.764,-1.526,379.639
0.645,-0.624,0.062,100.525,-5.188,389.893
0.632,-0.499,0.034,105.225,-8.118,400.635
0.625,-0.388,0.013,109.558,-13.855,407.288
0.619,-0.263,0.010,113.342,-17.822,413.940
0.614,-0.155,0.018,113.831,-24.353,417.480
0.605,-0.037,0.031,112.122,-27.954,419.617
0.588,0.057,0.035,94.116,-34.851,421.387
0.573,0.164,0.043,106.567,-40.161,422.302
0.560,0.260,0.043,103.271,-47.791,422.729
0.562,0.379,0.060,100.342,-53.894,420.837
0.558,0.460,0.074,99.487,-59.143,418.274
0.570,0.542,0.106,95.947,-64.575,415.649
0.562,0.635,0.150,90.576,-67.627,411.194
0.545,0.703,0.191,81.360,-68.604,405.457
0.474,0.749,0.201,74.829,-70.435,399.292
0.423,0.789,0.224,69.092,-74.951,396.973
0.389,0.874,0.247,65.552,-80.200,396.484
0.336,1.448,0.378,55.908,-94.666,371.643
0.297,1.554,0.448,50.415,-95.398,359.680
0.260,1.676,0.503,35.522,-90.820,348.633
0.193,1.757,0.511,20.569,-85.693,332.153
0.121,1.793,0.508,11.169,-88.623,315.796
0.047,1.826,0.508,13.855,-99.731,297.729
0.023,1.908,0.548,22.949,-109.741,282.166
0.013,1.981,0.601,30.029,-114.868,262.207
0.011,2.052,0.663,32.288,-112.488,245.361
-0.007,2.104,0.698,30.029,-106.812,224.182
-0.026,2.115,0.739,23.987,-96.680,205.688
-0.065,2.101,0.769,20.020,-90.454,183.716
-0.089,2.087,0.800,16.541,-82.825,163.452
-0.123,2.064,0.803,13.123,-77.698,140.320
-0.142,2.053,0.795,8.240,-72.205,123.352
-0.146,2.053,0.791,2.258,-70.374,103.760
-0.139,2.057,0.784,-3.845,-67.139,87.219
-0.128,2.049,0.768,-11.780,-65.552,70.679
-0.129,2.037,0.748,-19.104,-63.293,50.903
-0.131,2.010,0.731,-29.907,-62.744,35.522
-0.120,1.988,0.730,-39.978,-61.890,18.005
-0.097,1.935,0.721,-51.514,-61.401,6.287
-0.122,1.911,0.728,-58.472,-63.354,-6.714
-0.070,1.907,0.739,-69.092,-58.533,-18.188
-0.092,1.873,0.679,-75.806,-60.669,-32.959
-0.085,1.841,0.653,-80.933,-64.575,-48.096
0.031,1.620,0.615,-111.267,-59.631,-101.379
0.062,1.509,0.581,-117.615,-56.641,-111.328
0.100,1.442,0.552,-121.643,-54.504,-122.375
0.129,1.355,0.522,-125.305,-51.697,-130.920
0.157,1.252,0.500,-127.686,-49.622,-140.869
0.173,1.140,0.469,-129.211,-47.363,-148.437
0.193,1.082,0.435,-128.540,-46.875,-157.654
0.209,0.977,0.396,-126.587,-46.204,-164.307
0.237,0.935,0.368,-124.451,-46.326,-171.448
