aX,aY,aZ,gX,gY,gZ
0.560,0.117,1.895,-24.841,-132.751,-3.357
0.561,0.107,1.913,-16.357,-122.620,-3.845
0.625,0.141,1.959,-10.071,-88.013,-0.122
0.564,0.075,1.952,-20.569,-75.562,14.038
0.376,0.118,1.785,-27.832,-83.191,32.654
0.508,0.283,1.844,-33.875,-86.243,15.686
0.639,0.233,1.978,-48.828,-58.716,-21.118
0.591,0.025,2.000,-53.589,-2.075,-31.921
0.464,-0.077,1.797,-49.988,16.418,-1.831
0.353,-0.029,1.578,-47.791,15.259,35.767
0.310,-0.008,1.386,-49.622,-9.644,53.589
0.321,0.023,1.302,-46.631,-36.377,59.021
0.376,0.088,1.347,-40.833,-56.274,54.810
0.396,0.170,1.418,-42.480,-53.894,43.701
0.368,0.181,1.464,-49.683,-36.194,33.569
0.316,0.119,1.447,-55.420,-17.029,24.597
0.283,0.065,1.367,-55.298,3.662,20.752
0.260,0.031,1.260,-52.063,14.893,18.738
0.234,0.022,1.154,-47.913,19.165,16.357
0.218,0.021,1.048,-42.725,18.005,14.404
0.204,0.017,0.987,-38.086,12.390,13.611
0.204,0.011,0.965,-31.799,8.789,13.306
0.215,0.012,0.967,-26.855,6.653,12.085
0.227,0.014,0.979,-23.010,9.399,10.193
0.229,0.010,0.965,-20.874,12.878,8.362
0.220,0.011,0.928,-18.188,16.907,7.385
0.213,0.017,0.897,-16.663,17.700,6.470
0.209,0.017,0.873,-16.785,17.334,5.859
0.242,0.013,0.863,-17.334,16.235,5.371
0.225,0.011,0.859,-18.372,14.893,5.493
0.229,0.011,0.860,-19.043,14.343,5.920
0.229,0.008,0.860,-19.897,14.099,6.714
0.236,0.006,0.862,-21.179,15.381,7.507
0.240,0.003,0.858,-22.766,18.372,7.690
0.241,-0.008,0.841,-23.743,22.461,7.812
0.231,-0.012,0.816,-24.780,25.146,8.301
0.226,-0.013,0.782,-24.963,26.794,9.155
0.223,-0.010,0.757,-24.536,27.954,10.254
0.218,-0.005,0.731,-25.085,29.175,10.864
0.216,0.001,0.708,-25.513,29.358,10.864
0.215,0.003,0.693,-26.001,30.945,11.047
0.213,0.002,0.678,-27.710,33.264,10.681
0.210,-0.004,0.653,-28.076,36.621,9.949
0.207,-0.016,0.616,-28.687,39.551,9.216
0.196,-0.030,0.584,-28.564,41.931,9.094
0.141,-0.074,0.418,-17.822,45.410,7.690
0.134,-0.083,0.391,-11.353,45.166,7.019
0.132,-0.090,0.370,-5.310,44.922,5.371
0.131,-0.100,0.348,1.709,44.128,4.639
0.130,-0.107,0.330,6.897,42.725,4.028
0.128,-0.109,0.313,12.817,41.748,4.456
0.123,-0.114,0.302,16.663,38.940,6.226
0.119,-0.109,0.292,19.958,35.583,7.935
0.117,-0.100,0.286,21.362,31.494,10.498
0.117,-0.086,0.282,21.973,26.733,12.268
0.122,-0.068,0.293,22.156,21.240,14.709
0.122,-0.055,0.313,21.606,16.052,16.235
0.122,-0.039,0.336,19.775,11.963,18.066
0.114,-0.022,0.358,17.151,8.545,19.714
0.110,-0.003,0.384,13.977,6.409,20.813
0.107,0.016,0.402,12.451,4.089,21.667
0.106,0.037,0.421,9.766,3.540,21.179
0.106,0.057,0.427,8.118,2.808,20.264
0.106,0.069,0.440,6.836,2.441,18.921
0.105,0.084,0.451,6.287,2.869,16.602
0.100,0.089,0.466,5.920,4.578,14.343
0.102,0.093,0.479,6.226,5.249,11.902
0.100,0.092,0.488,7.629,7.690,8.606
0.100,0.088,0.494,8.850,9.705,5.981
0.101,0.081,0.494,9.460,12.146,3.479
0.100,0.073,0.487,10.559,15.259,1.831
0.108,0.065,0.476,10.559,16.724,-0.061
0.105,0.055,0.463,11.230,18.005,-1.282
0.108,0.046,0.448,11.292,18.433,-1.892
0.110,0.039,0.436,10.620,17.639,-2.625
0.110,0.036,0.427,10.620,16.968,-2.747
0.115,0.032,0.424,9.521,14.404,-3.601
0.115,0.023,0.421,8.545,13.977,-3.784
0.116,0.011,0.425,8.545,11.108,-4.761
0.123,-0.001,0.436,7.629,11.169,-4.089
0.121,-0.004,0.440,7.446,10.193,-3.540
0.121,-0.008,0.447,6.714,10.498,-3.418
0.126,-0.013,0.448,6.348,9.888,-3.235
0.124,-0.020,0.448,6.287,10.864,-2.747
0.126,-0.017,0.453,5.371,11.230,-1.892
0.122,-0.014,0.444,5.371,11.841,-1.038
0.120,-0.007,0.444,4.211,12.146,-0.793
0.117,-0.001,0.438,3.235,11.719,-0.732
0.117,0.004,0.432,2.014,11.169,-1.099
0.115,0.008,0.425,0.488,10.254,-1.587
0.118,0.013,0.419,-0.854,9.338,-2.441
0.120,0.010,0.416,-2.258,7.446,-3.601
0.123,0.008,0.412,-2.686,6.531,-4.883
0.125,0.005,0.414,-2.502,5.188,-5.615
0.126,-0.002,0.415,-2.014,4.761,-6.409
0.129,-0.008,0.421,-1.648,3.479,-7.385
0.129,-0.015,0.423,-0.671,3.845,-8.057
0.129,-0.017,0.426,0.549,3.174,-8.484

0.897,-1.114,0.597,10.193,-281.433,111.145
0.898,-1.096,0.751,1.221,-279.968,118.530
0.883,-1.085,0.863,-3.845,-275.452,126.648
0.862,-1.076,0.986,-5.249,-266.724,132.019
0.854,-1.059,1.077,-3.296,-256.775,136.536
0.851,-1.037,1.169,-0.244,-243.286,139.832
0.848,-0.994,1.223,4.517,-232.239,142.334
0.828,-0.924,1.285,8.972,-220.276,142.151
0.825,-0.889,1.317,14.832,-211.060,146.118
0.821,-0.797,1.333,22.888,-203.857,152.832
0.811,-0.754,1.370,28.870,-200.439,159.058
0.798,-0.703,1.441,35.461,-195.068,161.743
0.777,-0.631,1.528,40.161,-188.354,161.682
0.758,-0.565,1.634,43.213,-178.894,161.072
0.741,-0.465,1.725,43.518,-171.082,159.912
0.717,-0.393,1.840,40.833,-161.438,161.194
0.690,-0.328,1.931,34.607,-153.503,163.879
0.677,-0.284,2.030,29.480,-143.555,165.710
0.664,-0.221,2.106,24.475,-134.827,167.114
0.644,-0.162,2.188,20.447,-122.925,166.870
0.597,0.168,2.469,-10.254,-71.533,163.574
0.579,0.251,2.493,-22.095,-59.937,163.025
0.552,0.300,2.501,-29.053,-47.241,160.950
0.526,0.330,2.496,-34.058,-36.865,159.119
0.504,0.356,2.496,-34.668,-24.170,155.640
0.484,0.386,2.497,-31.738,-14.282,151.672
0.458,0.420,2.511,-30.151,-0.122,146.912
0.434,0.459,2.521,-28.870,12.024,143.188
0.403,0.475,2.519,-28.198,25.818,140.259
0.371,0.480,2.506,-27.710,42.664,139.832
0.326,0.485,2.472,-25.635,56.885,140.564
0.267,0.497,2.409,-20.081,69.824,139.282
0.214,0.525,2.358,-15.442,78.918,136.292
0.197,0.549,2.291,-9.521,89.905,132.385
0.184,0.576,2.242,-5.737,97.839,127.380
0.179,0.584,2.177,-4.639,107.544,123.535
0.171,0.595,2.117,-7.996,113.159,120.789
0.172,0.599,2.057,-14.038,118.958,119.141
0.162,0.597,1.966,-23.865,121.460,118.164
0.136,0.588,1.855,-31.799,121.643,118.774
0.111,0.581,1.796,-38.452,119.324,118.652
0.105,0.573,1.753,-43.030,116.760,116.882
0.103,0.562,1.701,-47.241,113.464,115.234
-0.162,0.597,1.587,-49.683,106.445,114.563
0.065,0.539,1.532,-46.326,93.445,113.281
0.229,0.555,1.696,-50.781,97.900,115.662
0.202,0.600,1.613,-57.617,107.910,119.934
0.185,0.682,1.624,-40.466,98.572,109.497
0.206,0.693,1.621,-34.668,100.159,114.380
0.219,0.708,1.632,-27.283,100.647,116.577
0.224,0.726,1.635,-17.944,100.037,114.014
0.234,0.764,1.675,-9.521,100.464,113.220
0.257,0.839,1.714,-5.432,105.225,109.924
0.266,0.881,1.744,-5.310,115.112,106.140
0.264,0.917,1.745,-4.761,122.864,103.760
0.259,0.948,1.725,-3.357,130.005,101.379
0.255,0.974,1.691,-1.892,134.705,99.548
0.256,1.014,1.662,-0.671,138.672,98.450
0.255,1.082,1.630,-0.854,142.273,97.351
0.253,1.104,1.599,-1.099,147.400,94.666
0.247,1.140,1.559,-2.747,155.334,90.820
0.241,1.172,1.516,-3.052,162.659,83.191
0.232,1.184,1.449,-2.686,170.227,76.050
0.232,1.186,1.396,-1.160,174.438,68.115
0.228,1.182,1.314,2.014,178.650,58.044
0.228,1.163,1.289,5.188,181.335,49.866
0.228,1.141,1.241,6.958,184.692,41.931
0.225,1.121,1.182,9.583,186.768,36.499
0.231,1.104,1.121,11.047,202.576,30.823
0.248,1.088,1.047,12.146,187.378,27.527
0.244,1.066,0.994,11.230,186.035,23.499
0.236,1.040,0.930,9.583,184.875,21.484
0.242,1.017,0.893,5.798,183.228,19.592
0.226,0.990,0.834,1.526,178.711,17.090
0.223,0.957,0.799,-2.502,175.293,16.785
0.229,0.951,0.776,-9.277,174.500,15.015
0.233,0.909,0.726,-18.616,175.171,11.353
0.219,0.918,0.672,-25.269,174.744,5.920
0.209,0.891,0.594,-30.701,171.143,2.686
0.212,0.852,0.530,-33.569,165.344,-0.793
0.213,0.810,0.475,-35.522,156.372,-3.479
0.232,0.743,0.450,-35.339,150.024,-6.348
0.250,0.691,0.432,-33.447,144.653,-9.216
0.263,0.631,0.422,-29.541,144.104,-11.902
0.283,0.503,0.282,-14.465,153.870,-21.851
0.289,0.490,0.226,-10.559,151.978,-24.109
0.294,0.480,0.186,-6.104,148.804,-27.832
0.301,0.466,0.152,-3.296,144.775,-30.945
0.306,0.437,0.132,0.610,142.029,-33.752
0.307,0.403,0.116,2.563,139.465,-36.682
0.308,0.373,0.099,6.714,138.733,-39.063
0.314,0.352,0.081,9.155,136.902,-42.053
0.313,0.329,0.055,12.268,136.108,-44.739
0.310,0.320,0.037,15.076,133.850,-48.096
0.307,0.317,0.015,18.494,131.470,-50.781
0.306,0.331,0.007,20.569,129.150,-55.969
0.309,0.340,0.000,21.973,126.343,-60.425
0.315,0.352,0.001,21.606,124.939,-65.186
0.308,0.346,0.000,19.226,123.657,-69.458
0.308,0.329,-0.004,14.832,122.986,-72.754
0.311,0.303,-0.012,9.155,121.643,-75.989
0.307,0.264,-0.022,3.662,120.178,-78.735
0.297,0.227,-0.032,-1.709,119.385,-81.299
0.289,0.193,-0.053,-9.583,119.019,-82.764
0.280,0.171,-0.085,-16.479,119.141,-84.534
0.276,0.146,-0.137,-24.170,117.981,-85.510
0.278,0.130,-0.214,-30.334,114.868,-86.853
0.281,0.109,-0.235,-35.889,111.572,-87.585
0.276,0.095,-0.269,-39.124,106.201,-88.196
0.264,0.073,-0.304,-43.762,102.173,-88.379
0.238,0.052,-0.328,-45.288,97.839,-88.135
0.167,-0.003,-0.448,-34.546,90.576,-95.703
0.163,-0.035,-0.494,-26.123,89.050,-98.450
0.163,-0.059,-0.525,-16.785,87.158,-101.196
0.163,-0.086,-0.551,-5.066,83.435,-102.417
0.156,-0.104,-0.564,5.005,79.590,-102.966
0.149,-0.122,-0.563,16.418,75.928,-102.661
0.136,-0.129,-0.561,24.353,72.937,-101.929
0.124,-0.138,-0.554,31.921,70.313,-101.929
0.114,-0.147,-0.551,35.950,68.237,-101.440
0.099,-0.163,-0.557,38.452,65.674,-100.952
0.084,-0.177,-0.594,38.818,61.707,-99.548
0.077,-0.203,-0.572,36.560,56.519,-97.351
0.072,-0.221,-0.582,35.278,50.598,-94.299
0.059,-0.241,-0.592,31.555,45.349,-90.942
0.051,-0.255,-0.598,26.978,39.551,-85.327
0.044,-0.261,-0.607,20.020,34.485,-80.383
0.037,-0.262,-0.623,13.733,27.161,-74.341
0.062,-0.253,-0.646,4.395,21.301,-69.275
0.028,-0.247,-0.666,-4.089,12.085,-63.232
0.024,-0.241,-0.684,-13.184,4.028,-58.655
0.007,-0.240,-0.691,-19.287,-6.104,-53.589
-0.010,-0.243,-0.691,-24.963,-12.878,-49.011
-0.089,-0.171,-0.717,-29.236,-28.809,-32.898
-0.098,-0.145,-0.748,-26.611,-32.471,-31.982
-0.107,-0.112,-0.776,-23.376,-36.438,-31.616
-0.110,-0.085,-0.807,-17.883,-42.236,-32.227
-0.119,-0.068,-0.824,-13.611,-48.828,-33.264
-0.122,-0.051,-0.843,-7.996,-54.626,-34.485
-0.123,-0.044,-0.854,-1.892,-61.340,-36.865
-0.114,-0.045,-0.859,5.615,-66.956,-38.818
-0.100,-0.047,-0.863,15.198,-73.425,-40.833
-0.078,-0.052,-0.864,22.705,-78.674,-43.335
-0.056,-0.055,-0.858,31.677,-85.571,-45.227
-0.035,-0.065,-0.852,37.781,-91.492,-46.448
-0.021,-0.080,-0.838,44.861,-98.938,-47.241
0.009,-0.097,-0.821,50.415,-103.821,-48.035
0.034,-0.110,-0.805,56.274,-110.413,-48.157
0.057,-0.133,-0.792,61.829,-114.624,-48.157
0.078,-0.151,-0.769,67.749,-120.789,-47.974
0.201,-0.221,-0.702,77.942,-143.188,-43.274
0.237,-0.244,-0.686,80.383,-150.635,-41.138
0.272,-0.278,-0.661,83.679,-156.616,-38.208
0.310,-0.301,-0.637,85.876,-163.330,-33.875
0.368,-0.322,-0.600,87.891,-168.884,-29.724
0.371,-0.335,-0.568,88.257,-175.476,-24.048
0.397,-0.349,-0.542,87.219,-181.824,-19.043
0.425,-0.361,-0.503,84.045,-188.477,-12.512
0.453,-0.369,-0.477,78.918,-194.580,-6.775
0.470,-0.372,-0.453,74.036,-201.172,-0.977
0.489,-0.375,-0.440,66.467,-208.191,4.700
0.500,-0.372,-0.421,60.120,-215.820,8.606
0.522,-0.365,-0.402,53.528,-223.511,12.756
0.540,-0.354,-0.374,48.706,-231.995,15.503
0.564,-0.346,-0.349,44.617,-238.831,18.250
0.583,-0.351,-0.315,43.823,-246.521,19.958
0.603,-0.361,-0.283,44.739,-252.869,22.156
0.623,-0.371,-0.226,47.852,-259.399,23.499
0.639,-0.374,-0.169,52.246,-263.550,25.391
0.663,-0.419,0.161,72.021,-275.452,39.063
0.674,-0.420,0.250,78.003,-276.917,43.640
0.699,-0.409,0.327,81.909,-278.320,50.415
0.720,-0.382,0.425,85.144,-279.175,56.458
0.748,-0.339,0.513,87.402,-281.250,64.819
0.761,-0.293,0.613,87.646,-283.142,72.754
0.774,-0.224,0.704,87.830,-285.583,81.360
0.783,-0.151,0.821,87.891,-287.903,90.027
0.782,-0.045,0.927,86.304,-289.368,96.313
0.778,0.055,1.076,84.900,-290.710,101.868
0.769,0.172,1.189,82.092,-290.039,103.699
0.752,0.274,1.356,77.698,-287.048,103.271
0.724,0.399,1.494,72.937,-282.715,101.807
0.681,0.493,1.635,67.078,-275.879,98.389
0.673,0.579,1.789,58.228,-266.235,93.445
0.678,0.650,1.907,50.598,-257.141,86.243
0.678,0.685,2.035,39.551,-243.713,79.224
0.662,0.710,2.119,29.114,-231.201,70.313
0.625,0.723,2.195,1.526,-213.440,63.782
0.580,0.730,2.242,1.648,-199.219,57.373
0.522,0.722,2.286,-12.268,-181.885,49.316
0.484,0.696,2.307,-27.832,-168.823,43.701
0.445,0.673,2.317,-38.391,-153.992,37.598
0.420,0.628,2.297,-47.241,-141.479,32.471
0.405,0.594,2.266,-51.697,-127.441,27.100
0.399,0.552,2.222,-54.810,-114.502,22.400
0.385,0.405,2.071,-60.303,-61.584,10.803
0.372,0.379,2.001,-62.439,-50.842,11.719
0.354,0.344,1.984,-65.552,-43.579,11.902
0.330,0.315,1.944,-67.688,-37.964,12.207
0.234,0.275,1.875,-69.824,-35.889,16.357
0.182,0.235,1.767,-68.787,-40.527,20.264
0.458,0.267,1.952,-73.425,-27.710,9.949
0.051,0.139,1.743,-82.275,-23.010,38.757
0.203,0.389,1.695,-71.167,-34.790,19.653
0.362,0.300,1.814,-76.477,-6.897,-25.635
0.288,0.035,1.820,-79.590,19.043,-16.846
0.204,0.089,1.653,-72.754,38.086,21.912
0.177,0.150,1.489,-73.547,37.354,46.082
0.150,0.154,1.388,-74.951,23.743,55.969
0.148,0.156,1.306,-68.726,3.601,52.185
0.191,0.208,1.321,-58.899,-8.850,43.396
0.224,0.261,1.372,-58.472,-3.601,30.579
0.214,0.267,1.365,-64.575,9.583,20.447
0.151,0.222,1.259,-65.918,21.973,11.414
0.136,0.166,1.223,-60.791,27.161,8.789
0.174,0.152,1.157,-57.556,36.072,8.484
0.195,0.153,1.114,-58.044,43.396,7.507
0.205,0.145,1.035,-57.983,49.133,4.395
0.188,0.119,0.944,-54.626,51.819,0.427
0.162,0.081,0.886,-49.866,50.537,-1.160
0.154,0.065,0.836,-44.434,48.279,-0.793
0.155,0.057,0.803,-42.175,48.218,-0.366
0.152,0.047,0.755,-40.222,48.157,-0.122
0.153,0.032,0.715,-38.086,48.462,0.244
0.158,0.019,0.670,-36.560,48.645,-0.122
0.187,0.011,0.636,-35.706,48.218,-0.061
0.161,-0.003,0.591,-34.973,46.265,0.305
0.159,-0.019,0.557,-34.729,44.006,1.099
0.156,-0.036,0.524,-34.485,40.039,2.319
0.141,-0.052,0.488,-33.630,35.767,3.967
0.135,-0.059,0.438,-32.654,31.128,5.798
0.127,-0.076,0.444,-31.067,26.733,6.836
0.109,-0.090,0.429,-28.137,22.156,9.338
0.114,-0.098,0.426,-22.522,17.822,11.536
0.119,-0.103,0.429,-17.700,14.343,12.268
0.125,-0.107,0.430,-9.521,12.085,12.817
0.125,-0.111,0.429,-2.686,9.888,12.268
0.118,-0.108,0.440,5.066,8.179,12.024
0.112,-0.108,0.452,11.658,5.859,13.062
0.137,-0.048,0.505,25.574,2.319,21.606
0.145,-0.032,0.525,26.489,3.052,22.583
0.138,-0.009,0.542,25.940,2.747,22.400
0.136,0.004,0.556,24.292,3.540,22.156
0.130,0.019,0.564,20.325,4.883,21.973
0.132,0.027,0.567,16.541,7.385,22.156
0.130,0.036,0.563,11.963,8.362,22.766
0.131,0.052,0.553,9.277,9.277,22.827
0.131,0.064,0.538,5.676,11.353,22.095
0.128,0.084,0.524,2.869,12.085,21.057
0.125,0.095,0.509,1.404,13.184,19.287
0.119,0.104,0.497,-1.038,14.221,17.334
0.108,0.104,0.486,-1.953,14.954,15.015
0.092,0.099,0.475,-1.953,15.625,12.573
0.085,0.091,0.474,-2.258,16.663,9.766
0.081,0.076,0.472,-2.502,17.700,7.324
0.082,0.063,0.466,-2.319,18.738,5.188
0.082,0.048,0.456,-2.808,19.958,3.601
0.087,0.037,0.441,-4.150,20.264,2.136
0.083,0.023,0.421,-4.211,20.630,1.648
0.085,0.010,0.406,-4.578,20.081,1.221
0.084,0.002,0.392,-4.395,19.348,1.099
0.089,-0.009,0.381,-3.723,17.151,0.854
0.094,-0.016,0.405,-3.357,15.625,1.221
0.098,-0.028,0.378,-0.977,14.038,1.587
0.100,-0.035,0.382,0.793,12.512,2.197
0.096,-0.042,0.390,3.235,10.681,2.625
0.100,-0.046,0.398,4.639,10.132,3.296
0.093,-0.047,0.412,5.188,9.338,3.662
0.096,-0.042,0.421,4.883,10.010,3.723
0.095,-0.035,0.426,4.639,9.460,3.357
0.095,-0.022,0.434,3.662,9.888,2.869
0.091,-0.017,0.441,3.662,9.338,2.075
0.092,-0.012,0.447,2.136,8.484,1.587
0.098,-0.014,0.454,0.488,6.836,1.648
0.103,-0.012,0.463,0.183,4.578,1.282
0.108,-0.007,0.476,0.732,4.517,1.770
0.107,-0.008,0.492,0.061,3.662,1.953
0.109,-0.012,0.504,-1.160,3.967,2.197
0.105,-0.014,0.513,-1.648,4.700,2.930
0.104,-0.019,0.518,-2.441,5.371,3.296
0.104,-0.017,0.518,-2.197,5.920,2.930
0.104,-0.022,0.518,-2.014,6.897,2.502
0.102,-0.026,0.516,-2.014,6.958,2.319
0.098,-0.034,0.518,-1.953,7.324,2.136
0.100,-0.042,0.521,-1.404,7.263,2.502
0.096,-0.045,0.525,0.183,6.226,3.296
0.092,-0.045,0.533,2.258,7.202,3.784
0.092,-0.037,0.537,3.174,6.348,4.089
0.085,-0.023,0.542,2.625,7.141,4.272
0.088,-0.005,0.542,1.892,6.531,4.150
0.084,0.004,0.543,1.648,6.348,3.601
0.086,0.008,0.543,0.244,5.249,3.052
0.090,0.017,0.542,-1.160,3.784,3.296
0.094,0.022,0.549,-1.892,1.831,2.808
0.097,0.027,0.554,-3.418,0.671,2.686
0.102,0.029,0.565,-4.517,-0.732,2.258
0.106,0.029,0.573,-5.920,-0.793,2.014
0.107,0.029,0.581,-7.568,-1.099,0.977
0.104,0.027,0.590,-9.399,-0.793,0.305
0.109,0.021,0.595,-10.681,-0.061,0.366

1.163,-0.947,0.495,-8.301,-354.980,110.291
1.160,-0.978,0.717,-16.235,-362.610,117.126
1.161,-1.002,0.910,-16.296,-364.136,123.047
1.167,-1.025,1.135,-10.010,-355.835,125.977
1.176,-1.041,1.295,0.061,-342.957,128.662
1.173,-1.052,1.434,15.991,-323.242,131.042
1.168,-1.038,1.514,31.738,-307.129,135.132
1.160,-0.977,1.587,53.040,-290.955,139.526
1.152,-0.954,1.660,72.144,-279.114,143.616
1.156,-0.876,1.764,95.764,-265.564,146.851
1.165,-0.838,1.858,114.075,-253.113,150.757
1.170,-0.771,1.996,130.981,-238.281,153.992
1.176,-0.650,2.133,137.878,-224.915,159.058
1.174,-0.505,2.320,137.512,-209.961,163.635
1.160,-0.314,2.480,127.380,-198.059,168.335
1.126,-0.165,2.668,96.069,-184.204,171.814
1.074,-0.017,2.809,89.844,-173.828,174.255
1.023,0.071,2.948,69.885,-159.851,174.011
0.850,0.203,3.275,2.441,-96.802,166.199
0.792,0.230,3.290,-11.047,-79.773,163.391
0.745,0.241,3.279,-22.461,-59.448,162.354
0.692,0.247,3.253,-33.325,-44.861,161.316
0.655,0.251,3.208,-37.903,-27.710,159.973
0.595,0.245,3.170,-39.795,-14.893,158.264
0.612,0.239,3.109,-38.391,4.211,155.579
0.602,0.231,3.049,-33.997,20.569,153.748
0.594,0.228,2.967,-28.564,40.710,150.940
0.585,0.232,2.847,-23.437,55.847,148.621
0.574,0.233,2.738,-18.311,69.458,146.301
0.555,0.231,2.605,-8.850,82.214,144.409
2.173,2.793,4.000,-168.823,298.706,118.286
0.832,1.252,2.766,-119.934,320.129,95.642
-0.266,0.370,1.420,3.479,219.299,114.197
0.102,-0.322,1.270,105.103,94.788,85.938
0.223,-0.418,1.952,211.182,90.271,107.666
0.862,-0.431,2.390,234.924,174.866,113.770
0.389,-0.373,2.203,177.185,228.516,142.334
0.509,-0.357,1.929,138.550,250.549,154.175
0.316,-0.281,1.642,30.334,263.306,187.378
0.124,0.040,1.225,7.996,191.650,202.942
0.305,0.374,1.397,-10.559,128.235,217.468
0.268,0.538,1.648,-29.297,86.609,210.754
0.381,0.568,1.895,-30.273,80.627,214.050
0.460,0.667,2.010,-18.494,96.741,220.032
0.394,1.124,1.625,35.645,194.336,184.631
0.338,1.243,1.531,59.570,188.965,173.584
0.344,1.284,1.510,77.271,186.890,157.166
0.355,1.289,1.508,109.314,192.078,140.564
0.334,1.330,1.503,106.995,200.500,127.380
0.305,1.360,1.484,111.450,210.327,118.958
0.270,1.414,1.441,107.849,219.055,105.347
0.237,1.440,1.377,99.487,225.220,86.487
0.212,1.459,1.302,89.600,225.891,75.378
0.116,1.516,1.222,81.604,217.346,61.218
0.084,1.461,1.144,73.669,203.430,55.786
0.118,1.503,1.126,62.927,199.585,54.749
0.117,1.472,1.061,52.124,196.716,51.025
0.127,1.445,1.020,41.809,193.909,50.842
0.146,1.464,0.981,31.921,195.801,52.673
0.171,1.502,0.925,14.526,199.646,49.866
0.182,1.504,0.858,0.366,205.200,37.537
0.171,1.479,0.770,-14.099,210.693,26.611
0.153,1.431,0.692,-24.658,210.327,15.381
0.129,1.390,0.593,-34.180,205.933,6.348
0.135,1.327,0.521,-43.518,196.960,1.099
0.158,1.263,0.457,-49.500,186.523,-1.465
0.172,1.192,0.417,-54.993,174.072,-2.136
0.194,1.148,0.398,-58.716,162.048,-3.052
0.249,1.114,0.392,-63.965,154.602,-4.761
0.236,1.069,0.396,-67.139,152.954,-10.742
0.239,0.989,0.390,-69.580,152.771,-15.686
0.238,0.910,0.368,-67.810,152.405,-18.921
0.249,0.816,0.334,-61.401,149.719,-19.897
0.266,0.738,0.302,-53.711,144.470,-19.958
0.288,0.663,0.275,-44.128,139.709,-19.043
0.328,0.484,0.241,-9.460,135.315,-26.672
0.328,0.443,0.229,-2.747,138.855,-30.151
0.321,0.411,0.203,4.089,142.212,-46.875
0.312,0.405,0.172,8.484,144.653,-32.898
0.305,0.424,0.127,12.207,144.470,-35.156
0.303,0.478,0.094,13.672,143.616,-39.124
0.304,0.518,0.057,12.512,138.855,-44.067
0.297,0.545,0.031,10.620,134.216,-51.147
0.291,0.545,0.022,8.789,127.625,-56.641
0.292,0.521,0.022,7.080,123.230,-63.538
0.299,0.493,0.023,5.249,119.202,-69.519
0.309,0.456,0.029,4.578,117.554,-74.768
0.324,0.426,0.026,3.052,116.821,-79.895
0.337,0.392,0.018,1.587,116.821,-84.167
0.345,0.371,0.005,-0.732,116.211,-88.013
0.346,0.337,-0.017,-5.066,114.014,-90.820
0.348,0.311,-0.040,-8.240,111.633,-93.872
0.350,0.275,-0.056,-12.085,107.300,-95.703
0.354,0.224,-0.058,-15.198,104.370,-96.985
0.351,0.182,-0.065,-18.799,101.501,-97.290
0.342,0.137,-0.077,-21.240,99.670,-96.619
0.337,0.116,-0.090,-24.597,97.046,-96.130
0.324,0.090,-0.108,-26.367,95.886,-94.543
0.314,0.075,-0.124,-27.832,93.811,-93.079
0.296,0.057,-0.140,-29.114,92.407,-91.370
0.277,0.042,-0.161,-30.884,89.233,-88.928
0.250,0.034,-0.182,-31.250,86.792,-86.853
0.235,0.036,-0.213,-33.325,83.313,-85.754
0.219,0.038,-0.237,-34.607,79.468,-85.266
0.165,0.051,-0.326,-32.043,59.326,-86.731
0.148,0.042,-0.332,-27.466,55.054,-87.402
0.135,0.034,-0.338,-22.461,51.514,-88.318
0.094,0.030,-0.340,-16.846,49.622,-88.745
0.117,0.033,-0.346,-12.207,47.791,-89.844
0.109,0.037,-0.354,-7.629,45.959,-91.125
0.101,0.040,-0.364,-3.967,42.603,-93.079
0.095,0.044,-0.368,0.916,39.185,-94.299
0.095,0.048,-0.367,4.150,34.729,-95.459
0.099,0.049,-0.359,7.446,30.762,-96.191
0.093,0.044,-0.345,9.888,27.283,-97.290
0.088,0.036,-0.333,11.902,24.292,-97.839
0.081,0.021,-0.316,13.245,23.071,-98.328
0.078,0.008,-0.308,12.878,21.484,-98.572
0.073,-0.007,-0.308,11.353,20.325,-98.022
0.074,-0.014,-0.316,8.545,18.433,-97.900
0.075,-0.025,-0.325,6.104,15.869,-97.168
0.071,-0.033,-0.340,2.686,12.817,-95.825
0.060,-0.050,-0.349,0.305,9.827,-94.421
0.048,-0.065,-0.357,-2.075,6.714,-92.529
0.030,-0.077,-0.364,-3.418,4.272,-89.905
0.020,-0.088,-0.376,-4.883,3.235,-88.806
0.011,-0.105,-0.392,-5.798,3.174,-87.341
0.009,-0.115,-0.416,-6.897,1.404,-86.243
0.013,-0.126,-0.439,-7.629,-0.183,-84.534
0.017,-0.133,-0.475,-8.850,-4.089,-82.947
0.018,-0.137,-0.502,-8.606,-8.118,-80.994
0.015,-0.144,-0.528,-8.972,-14.404,-79.163
0.008,-0.158,-0.545,-7.874,-20.020,-77.271
0.005,-0.174,-0.565,-6.836,-25.696,-75.867
0.016,-0.214,-0.597,-0.183,-50.781,-66.589
0.018,-0.215,-0.598,-0.183,-59.387,-63.843
0.024,-0.219,-0.588,-1.831,-67.261,-61.157
0.029,-0.221,-0.575,-2.380,-75.867,-58.899
0.034,-0.225,-0.561,-2.991,-82.520,-56.030
0.036,-0.231,-0.536,-1.953,-89.417,-54.504
0.034,-0.243,-0.516,-0.305,-92.957,-52.551
0.032,-0.252,-0.496,4.028,-96.130,-50.781
