aX,aY,aZ,gX,gY,gZ
0.168,0.125,0.431,-4.822,4.456,-1.221
0.172,0.117,0.443,-6.531,3.174,-1.221
0.177,0.112,0.455,-6.592,3.601,-1.465
0.177,0.110,0.459,-7.202,4.333,-1.465
0.177,0.111,0.464,-8.179,6.042,-0.732
0.174,0.115,0.460,-8.362,6.836,-0.793
0.171,0.115,0.452,-7.812,7.874,-1.465
0.170,0.117,0.433,-8.057,8.179,-1.465
0.174,0.115,0.418,-7.385,7.507,-2.991
0.173,0.112,0.406,-5.615,5.859,-3.601
0.173,0.107,0.405,-4.456,4.883,-3.906
0.173,0.102,0.413,-2.014,3.296,-5.249
0.175,0.098,0.422,-0.549,2.869,-5.005
0.181,0.097,0.440,1.221,2.136,-5.676
0.184,0.093,0.456,1.770,2.502,-6.409
0.191,0.090,0.469,3.296,2.991,-6.531
0.189,0.089,0.480,3.784,4.761,-6.714
0.191,0.092,0.486,3.296,6.042,-6.958
0.191,0.093,0.483,2.808,7.507,-6.836
0.196,0.091,0.484,2.258,7.507,-6.714
0.197,0.090,0.478,0.916,7.812,-6.470
0.199,0.086,0.475,1.343,8.057,-6.592
0.201,0.081,0.477,0.916,7.751,-6.042
0.205,0.075,0.477,0.305,8.179,-5.432
0.204,0.073,0.480,0.183,8.179,-5.005
0.212,0.070,0.478,-0.549,7.446,-3.479
0.214,0.063,0.483,-0.671,8.301,-2.380
0.214,0.061,0.478,-1.038,7.507,-1.038
0.216,0.057,0.479,-1.221,7.568,0.427
0.212,0.057,0.482,-1.221,6.775,1.526
0.206,0.057,0.488,-1.892,6.531,2.563
0.205,0.058,0.496,-2.075,6.836,3.113
0.200,0.056,0.469,-1.892,7.568,4.211
0.200,0.057,0.501,-1.587,8.423,4.639
0.197,0.058,0.502,-0.977,9.705,4.517
0.200,0.057,0.499,-0.244,10.132,4.639
0.196,0.057,0.501,0.305,11.719,4.517
0.199,0.059,0.503,0.977,12.268,4.456
0.197,0.059,0.503,1.526,13.000,4.211
0.196,0.060,0.507,2.380,13.062,3.967
0.193,0.061,0.516,3.174,13.977,3.113
0.193,0.061,0.524,2.869,13.611,2.197
0.193,0.061,0.536,2.686,15.503,2.197
0.195,0.059,0.547,3.235,16.724,1.709
0.191,0.056,0.551,2.869,18.982,1.770
0.190,0.053,0.544,3.113,21.179,2.075
0.189,0.059,0.542,3.235,22.583,2.197
0.186,0.068,0.542,2.869,24.292,1.831
0.179,0.072,0.539,2.075,24.719,1.831
0.178,0.074,0.534,0.000,25.085,1.526
0.186,0.072,0.525,-0.793,24.902,1.221
0.195,0.065,0.518,-2.625,24.170,2.014
0.202,0.059,0.512,-3.113,24.414,4.089
0.196,0.055,0.510,-2.930,23.254,5.249
0.194,0.058,0.507,-3.174,23.193,6.836
0.187,0.057,0.512,-3.113,22.400,8.728
0.181,0.068,0.515,-3.723,22.461,9.583
0.172,0.071,0.521,-4.333,22.766,10.437
0.168,0.076,0.525,-5.310,22.278,10.132
0.165,0.077,0.525,-7.019,22.644,10.193
0.164,0.077,0.524,-7.507,23.132,9.949

1.144,0.090,1.497,113.220,-461.548,323.303
1.101,0.178,1.733,113.708,-423.523,322.571
1.060,0.311,1.891,112.183,-389.282,318.054
1.030,0.412,2.041,110.413,-346.375,307.312
1.002,0.521,2.130,107.239,-309.509,296.570
0.970,0.603,2.168,103.210,-265.869,281.738
0.896,0.678,2.166,96.375,-233.643,268.677
0.923,0.711,2.096,91.858,-198.914,252.136
0.882,0.734,2.058,87.402,-176.758,240.723
0.823,0.742,1.976,83.923,-143.311,225.769
0.733,0.761,1.880,81.787,-151.062,216.064
0.667,0.800,1.881,80.383,-145.752,200.867
0.640,0.811,1.904,79.346,-134.827,186.340
0.595,0.827,1.939,82.581,-123.535,167.908
0.557,0.843,1.969,87.036,-109.253,151.855
0.520,0.864,1.987,93.506,-101.685,137.878
0.518,0.876,2.048,95.642,-86.731,123.779
0.526,0.870,2.067,94.055,-71.045,114.258
0.506,0.865,2.054,93.201,-53.589,104.248
0.471,0.871,2.014,90.881,-44.006,95.642
0.425,0.891,1.992,87.280,-37.781,85.815
0.400,0.910,2.003,79.651,-34.058,77.026
0.382,0.937,2.044,69.946,-29.236,66.589
0.380,0.956,2.099,56.763,-20.874,58.411
0.382,0.969,2.141,44.556,-11.047,49.744
0.360,1.018,2.087,-7.202,60.730,22.949
0.345,1.022,2.018,-18.433,58.716,17.395
0.331,1.034,1.969,-25.879,69.031,9.644
0.315,1.042,1.920,-31.616,82.642,2.075
0.294,1.058,1.891,-36.621,93.445,-7.629
0.279,1.072,1.862,-40.344,108.276,-18.188
0.258,1.089,1.832,-44.434,120.605,-45.776
0.242,1.093,1.795,-48.035,135.132,-45.166
0.238,1.099,1.769,-52.856,147.827,-58.472
0.241,1.097,1.720,-56.213,163.452,-74.951
0.242,1.096,1.728,-59.814,177.612,-89.050
0.247,1.086,1.700,-61.646,195.862,-107.239
0.255,1.058,1.643,-62.073,211.548,-123.169
0.262,1.020,1.583,-61.218,229.797,-142.395
0.277,0.964,1.514,-58.960,243.896,-157.593
0.302,0.917,1.453,-57.068,260.315,-174.988
0.327,0.874,1.385,-53.406,272.827,-188.171
0.342,0.830,1.338,-49.316,284.180,-203.003
0.345,0.800,1.302,-43.030,300.110,-215.210
0.340,0.773,1.289,-35.156,312.500,-231.812
0.347,0.749,1.276,-26.978,329.956,-245.972
0.373,0.719,1.261,-20.691,345.398,-262.268
0.415,0.700,1.212,-13.245,366.760,-274.963
0.449,0.677,1.137,-7.568,382.690,-288.330
0.538,0.569,0.684,-10.010,412.476,-308.472
0.536,0.538,0.573,-17.029,407.837,-306.213
0.518,0.508,0.509,-23.499,402.466,-303.223
0.507,0.489,0.448,-29.846,393.738,-301.147
0.490,0.468,0.409,-36.499,387.939,-298.401
0.471,0.462,0.375,-41.199,379.944,-297.058
0.457,0.458,0.346,-48.462,375.793,-295.959
0.433,0.447,0.303,-54.138,370.422,-294.739
0.423,0.445,0.263,-60.791,365.845,-293.518
0.414,0.443,0.189,-65.613,358.704,-291.870
0.416,0.434,0.165,-72.449,353.577,-290.588
0.432,0.415,0.120,-76.599,345.032,-287.170
0.442,0.380,0.076,-80.200,339.478,-283.997
0.439,0.347,0.042,-83.862,330.994,-277.954
0.428,0.311,-0.005,-86.914,325.317,-271.973
0.417,0.284,-0.046,-91.248,318.054,-264.099
0.402,0.250,-0.109,-97.229,311.768,-255.554
0.392,0.228,-0.171,-102.783,302.734,-243.713
0.387,0.204,-0.246,-109.436,293.396,-233.948
0.333,0.112,-0.442,-123.718,239.014,-200.378
0.315,0.088,-0.497,-122.559,224.121,-196.106
0.253,0.039,-0.490,-121.338,212.585,-190.247
0.293,0.031,-0.481,-120.178,203.735,-184.387
0.291,0.006,-0.496,-114.441,196.167,-180.725
0.287,-0.014,-0.513,-106.323,189.026,-176.575
0.289,-0.047,-0.549,-97.778,182.129,-171.204
0.284,-0.073,-0.585,-87.769,173.218,-164.490
0.276,-0.122,-0.638,-75.745,163.513,-158.081
0.268,-0.150,-0.681,-65.979,151.794,-149.353
0.262,-0.183,-0.712,-52.185,141.541,-142.029
0.255,-0.211,-0.749,-40.894,128.174,-132.202
0.257,-0.244,-0.777,-26.428,115.417,-119.507
0.257,-0.266,-0.796,-12.451,100.403,-107.544
0.237,-0.232,-0.812,50.720,39.673,-53.467
0.229,-0.199,-0.793,63.171,27.710,-40.833
0.222,-0.173,-0.767,75.134,15.320,-30.640
0.217,-0.131,-0.747,83.801,5.005,-19.958
0.211,-0.103,-0.732,90.515,-7.263,-12.085
0.194,-0.076,-0.732,92.346,-18.860,-3.540
0.182,-0.050,-0.738,93.140,-32.349,2.319
0.171,-0.008,-0.743,92.834,-61.584,8.240
0.167,0.058,-0.747,90.393,-62.317,11.841
0.161,0.065,-0.747,87.585,-77.087,14.832
0.157,0.085,-0.749,85.144,-93.506,15.503
0.147,0.093,-0.763,84.045,-108.459,15.381
0.144,0.092,-0.783,84.412,-124.146,15.930
0.152,0.090,-0.803,87.585,-138.550,16.602
0.164,0.081,-0.830,91.980,-155.090,17.334
0.180,0.074,-0.847,99.365,-168.274,19.348
0.196,0.072,-0.854,105.896,-187.073,21.912
0.206,0.073,-0.846,115.662,-202.209,23.804
0.222,0.079,-0.825,123.718,-220.764,26.367
0.239,0.094,-0.787,133.057,-234.497,28.687
0.266,0.110,-0.745,139.954,-249.451,31.128
0.281,0.128,-0.696,147.095,-259.155,32.837
0.293,0.135,-0.629,152.161,-270.508,35.278
0.300,0.139,-0.621,156.616,-278.198,36.804
0.406,0.126,-0.558,164.612,-307.556,48.950
0.413,0.115,-0.568,165.405,-314.636,55.481
0.446,0.096,-0.591,167.297,-323.242,62.012
0.489,0.080,-0.610,170.044,-335.449,72.144
0.526,0.070,-0.614,173.096,-347.168,81.604
0.565,0.066,-0.605,175.293,-374.695,92.834
0.587,0.068,-0.578,176.514,-375.366,102.661
0.603,0.064,-0.558,174.744,-406.128,114.807
0.618,0.086,-0.506,168.823,-408.142,123.901
0.650,0.134,-0.458,161.194,-437.500,134.216
0.672,0.180,-0.400,148.071,-439.148,139.404
0.693,0.207,-0.351,134.277,-453.247,143.127
0.728,0.214,-0.278,115.967,-470.276,146.240
0.781,0.210,-0.204,101.074,-481.689,150.391
0.819,0.183,-0.117,85.999,-494.995,154.175
0.854,0.156,-0.067,73.975,-504.456,158.997
0.882,0.124,0.015,67.383,-516.235,162.842
0.912,0.094,0.114,62.805,-523.437,167.358
0.906,0.154,0.852,61.340,-486.450,180.420
0.874,0.204,1.083,59.265,-453.796,178.589
0.842,0.275,1.237,54.504,-422.058,174.316
0.802,0.346,1.331,47.913,-379.395,166.931
0.779,0.436,1.373,38.330,-345.886,158.081
0.763,0.500,1.359,30.762,-308.899,145.142
0.747,0.547,1.304,23.804,-284.424,132.996
0.746,0.596,1.271,18.860,-263.428,117.554
0.717,0.607,1.186,16.174,-246.948,103.699
0.679,0.624,1.146,14.587,-243.896,86.609
0.676,0.618,1.153,9.155,-241.028,73.364
0.692,0.564,1.179,3.479,-237.061,57.251
0.700,0.513,1.194,2.197,-230.774,44.556
0.699,0.446,1.197,4.456,-227.478,16.541
0.690,0.372,1.224,10.620,-222.839,19.592
0.672,0.303,1.262,19.043,-218.445,12.573
0.646,0.260,1.302,24.109,-210.510,5.981
0.622,0.234,1.349,25.330,-204.773,1.099
0.594,0.209,1.392,23.499,-200.073,-5.066
0.576,0.183,1.449,18.005,-194.580,-8.972
0.554,0.156,1.507,10.071,-191.162,-13.062
0.549,0.124,1.580,-2.258,-187.012,-15.259
0.556,0.074,1.639,-14.221,-180.542,-14.587
0.565,0.039,1.688,-28.748,-170.593,-12.329
0.581,-0.007,1.716,-40.100,-160.339,-8.484
0.586,-0.041,1.723,-52.063,-147.400,-4.028
0.574,-0.071,1.713,-60.608,-136.536,1.221
0.488,-0.112,1.591,-85.388,-99.670,15.503
0.471,-0.113,1.565,-87.708,-93.323,18.311
0.451,-0.108,1.547,-87.402,-85.388,21.362
0.427,-0.089,1.529,-85.999,-78.369,23.987
0.395,-0.072,1.511,-84.534,-68.176,25.940
0.369,-0.049,1.473,-81.421,-59.631,27.466
0.338,-0.020,1.407,-79.285,-49.622,29.480
0.321,0.013,1.380,-74.585,-42.297,29.968
0.299,0.036,1.318,-69.824,-36.194,29.846
0.271,0.065,1.246,-64.331,-31.128,29.907
0.246,0.088,1.204,-57.861,-28.259,27.161
0.223,0.101,1.165,-49.072,-25.513,24.658
0.201,0.120,1.152,-41.992,-23.621,20.752
0.195,0.129,1.137,-32.532,-18.250,17.395
0.184,0.142,1.126,-25.818,-14.038,13.367
0.180,0.146,1.104,-18.005,-6.897,10.437
0.175,0.159,1.079,-12.329,-2.747,7.812
0.178,0.167,1.042,-7.751,3.601,4.944
0.178,0.177,1.012,-3.601,6.409,2.563
0.180,0.183,0.974,-2.014,9.521,0.793
0.186,0.188,0.951,-1.648,11.719,0.000
0.195,0.204,0.917,-1.526,13.184,-0.549
0.197,0.206,0.892,-1.526,13.916,-0.488
0.202,0.210,0.882,-0.793,16.113,-0.366
0.201,0.220,0.862,-0.916,18.250,-0.488
0.201,0.230,0.844,-1.831,20.874,0.061
0.204,0.240,0.816,-2.136,24.109,0.916
0.211,0.255,0.785,-4.028,25.574,2.197
0.214,0.267,0.744,-5.127,28.687,3.113
0.211,0.274,0.712,-4.944,29.541,3.540
0.204,0.283,0.675,-5.676,30.334,4.456
0.199,0.296,0.655,-6.165,29.236,4.456
0.194,0.305,0.638,-6.592,29.114,2.991
0.186,0.308,0.625,-7.263,28.259,1.099
0.178,0.314,0.616,-7.812,28.442,-0.916
0.175,0.317,0.609,-8.911,28.687,-3.723
0.177,0.318,0.605,-9.399,29.358,-7.019
0.181,0.315,0.592,-10.925,30.762,-10.193
0.182,0.302,0.572,-11.963,31.921,-13.062
0.183,0.290,0.552,-12.573,32.166,-15.625
0.185,0.273,0.533,-13.550,31.860,-18.066
0.182,0.262,0.511,-14.038,31.250,-20.203
0.180,0.250,0.500,-14.526,30.334,-22.583
0.180,0.237,0.487,-15.137,29.602,-24.963
0.177,0.227,0.480,-16.113,29.053,-26.733
0.174,0.214,0.476,-16.785,29.114,-28.381
0.173,0.201,0.470,-17.212,28.259,-30.640
0.193,0.144,0.424,-17.090,27.771,-32.471
0.193,0.133,0.407,-17.517,27.039,-32.166
0.196,0.123,0.394,-17.151,25.269,-31.250
0.196,0.113,0.382,-16.602,23.682,-30.029
0.194,0.105,0.377,-15.808,21.851,-28.503
0.191,0.099,0.376,-14.282,20.081,-27.405
0.190,0.092,0.379,-13.489,18.799,-26.733
0.189,0.085,0.346,-12.817,18.372,-25.146
0.189,0.076,0.377,-10.803,17.822,-24.109
0.191,0.068,0.374,-8.911,17.822,-22.888
0.194,0.061,0.374,-6.836,17.395,-21.423
0.198,0.059,0.368,-5.676,18.250,-20.203
0.196,0.057,0.370,-4.517,16.602,-19.043
0.194,0.059,0.373,-3.784,0.549,-16.907
0.194,0.062,0.379,-3.601,14.526,-15.564
0.189,0.063,0.389,-2.991,14.221,-13.855
0.185,0.066,0.397,-2.502,12.939,-12.329
0.180,0.066,0.410,-2.502,13.916,-10.925
0.175,0.070,0.421,-1.709,14.099,-10.132
0.172,0.078,0.430,-1.587,15.259,-9.460
0.174,0.081,0.426,-2.136,16.968,-8.606
0.181,0.081,0.401,-1.648,16.663,-7.568
0.183,0.079,0.369,-1.099,16.052,-5.493
0.182,0.077,0.358,0.000,13.306,-4.089
0.177,0.078,0.354,0.610,9.644,-2.136
0.167,0.092,0.360,1.587,6.775,-0.916
0.157,0.101,0.378,1.709,3.967,0.122
0.150,0.108,0.401,1.099,2.991,0.244
0.147,0.115,0.416,1.343,2.625,0.366
0.142,0.120,0.434,0.916,3.906,0.122
0.144,0.124,0.439,0.977,4.822,-0.183
0.142,0.131,0.442,1.404,6.836,-0.916
0.142,0.139,0.439,1.770,7.935,-1.099
0.142,0.147,0.430,1.709,9.399,-2.197
0.146,0.155,0.414,1.648,9.766,-2.747
0.149,0.158,0.397,2.197,8.850,-3.540
0.145,0.162,0.382,2.441,8.362,-4.395
0.146,0.161,0.377,2.869,5.981,-5.310
0.141,0.166,0.384,2.747,3.174,-6.104
0.143,0.169,0.398,2.075,0.244,-6.836
0.145,0.175,0.427,0.732,-1.099,-7.874
0.151,0.176,0.451,-1.099,-2.686,-8.484
0.154,0.178,0.470,-3.479,-1.099,-9.766
0.156,0.179,0.481,-5.615,-0.122,-10.254
0.157,0.178,0.486,-7.141,1.831,-11.780
0.157,0.173,0.487,-8.789,2.563,-13.184
0.157,0.172,0.484,-9.888,4.333,-14.526
0.157,0.170,0.483,-11.108,5.310,-15.930
0.159,0.167,0.483,-12.146,6.592,-17.944
0.162,0.158,0.479,-13.123,7.446,-19.470
0.168,0.148,0.467,-13.733,8.545,-20.447
0.171,0.135,0.451,-14.282,8.057,-21.179
0.182,0.121,0.442,-14.709,7.874,-21.362
0.188,0.104,0.438,-14.465,6.226,-20.630
0.197,0.095,0.440,-13.794,5.371,-20.142
0.198,0.088,0.445,-14.343,4.028,-19.043
0.195,0.078,0.456,-14.771,2.808,-17.761
0.195,0.073,0.469,-15.869,3.357,-16.907
0.195,0.062,0.482,-16.479,3.662,-15.564
0.196,0.054,0.491,-17.273,5.005,-14.282
0.199,0.048,0.490,-17.090,6.531,-12.329
0.201,0.040,0.481,-16.357,7.874,-10.803
0.204,0.038,0.470,-15.625,9.827,-8.240
0.205,0.037,0.449,-13.672,10.193,-6.104
0.195,0.036,0.430,-11.292,10.681,-3.845
0.188,0.038,0.421,-8.850,9.766,-1.404
0.182,0.045,0.417,-5.798,8.850,15.198
0.177,0.054,0.426,-3.357,6.714,0.854
0.172,0.063,0.435,-1.709,5.432,1.343
0.167,0.073,0.450,-1.221,3.906,2.014
0.167,0.081,0.465,-2.136,3.235,3.052
0.165,0.085,0.475,-3.052,2.136,4.211
0.166,0.080,0.487,-4.700,1.892,5.432
0.167,0.082,0.499,-6.287,2.319,7.019
0.162,0.083,0.504,-7.263,3.662,7.874
0.156,0.087,0.503,-7.507,3.906,8.789
0.154,0.087,0.504,-8.911,5.554,8.911
0.151,0.091,0.500,-8.850,6.592,9.216
0.150,0.094,0.495,-8.484,7.751,8.728
0.153,0.097,0.495,-9.277,7.690,8.850
0.152,0.099,0.490,-9.033,8.057,9.216
0.150,0.101,0.489,-9.094,8.301,8.667
0.148,0.099,0.490,-8.972,9.338,8.911
0.148,0.103,0.490,-9.399,8.728,8.423
0.151,0.099,0.490,-9.460,8.484,7.874
0.151,0.100,0.485,-9.216,7.690,7.202
0.155,0.101,0.485,-9.399,8.301,6.897
0.158,0.101,0.487,-10.193,7.690,7.019
0.128,0.102,0.485,-10.620,7.080,7.202
0.158,0.102,0.493,-10.986,6.470,7.385
0.162,0.103,0.498,-11.169,6.470,7.629
0.163,0.102,0.502,-12.146,6.042,7.996
0.165,0.099,0.509,-12.146,6.287,8.545
0.165,0.100,0.513,-11.902,6.714,8.972
0.166,0.100,0.520,-11.902,7.812,9.094
0.163,0.103,0.525,-10.620,9.033,9.094
0.159,0.104,0.533,-11.292,9.827,9.033
0.158,0.106,0.540,-11.108,11.658,8.850
0.159,0.109,0.543,-11.414,12.634,8.118
0.126,0.109,0.549,-11.597,15.015,7.751
0.155,0.109,0.551,-12.024,15.625,6.775
0.154,0.106,0.556,-12.268,17.578,6.470

1.203,0.040,1.494,117.310,-515.869,266.724
1.242,0.091,1.783,114.502,-477.844,266.113
1.259,0.180,1.954,111.633,-441.406,267.029
1.256,0.271,2.105,94.788,-392.944,267.700
1.201,0.377,2.167,106.689,-353.760,266.357
1.181,0.501,2.221,102.600,-310.303,260.132
1.102,0.634,2.217,96.924,-281.860,250.305
1.007,0.756,2.232,92.407,-263.062,235.229
0.954,0.859,2.284,84.839,-241.028,218.445
0.913,0.927,2.326,78.552,-206.482,195.496
0.867,0.962,2.365,73.853,-198.364,175.232
0.794,0.974,2.378,73.608,-180.176,151.611
0.734,0.967,2.385,78.735,-162.598,133.789
0.705,0.970,2.423,82.092,-147.827,114.258
0.695,0.978,2.478,86.914,-125.183,98.267
0.670,0.974,2.503,91.309,-104.370,82.581
0.629,0.972,2.504,94.604,-80.994,64.758
0.597,0.967,2.500,96.863,-65.430,51.147
0.594,0.958,2.501,97.107,-48.157,35.950
0.609,0.930,2.515,94.788,-35.583,24.780
0.619,0.892,2.527,90.881,-21.729,15.686
0.625,0.865,2.537,86.121,-3.418,10.437
0.629,0.839,2.538,81.360,27.405,5.981
0.623,0.820,2.524,76.416,32.227,3.662
0.616,0.807,2.503,72.876,49.255,0.916
0.606,0.803,2.468,68.848,70.129,-0.977
0.602,0.813,2.428,62.195,86.670,-2.808
0.587,0.829,2.354,56.885,105.286,-5.188
0.570,0.867,2.327,49.011,119.812,-7.996
0.529,0.908,2.271,41.748,134.766,-13.855
0.494,0.945,2.207,31.799,146.606,-20.813
0.417,1.011,1.965,-7.996,198.853,-67.139
0.409,1.000,1.901,-14.587,212.769,-81.482
0.403,0.983,1.805,-21.118,228.943,-93.994
0.401,0.964,1.715,-23.010,241.272,-110.229
0.396,0.943,1.611,-24.536,256.409,-123.291
0.392,0.929,1.522,-23.682,268.677,-138.306
0.391,0.915,1.423,-20.752,281.250,-150.940
0.395,0.903,1.350,-17.212,290.222,-167.297
0.403,0.884,1.271,-10.071,302.124,-181.580
0.412,0.854,1.206,-3.540,312.195,-197.754
0.413,0.833,1.131,2.563,325.500,-210.754
0.414,0.813,1.063,10.010,336.060,-226.624
0.420,0.800,0.964,30.640,348.022,-238.892
0.434,0.785,0.883,19.653,355.469,-251.221
0.459,0.767,0.765,20.935,363.586,-264.404
0.479,0.740,0.691,20.752,367.310,-274.170
0.496,0.699,0.571,19.531,369.934,-282.104
0.517,0.655,0.517,15.930,371.277,-287.537
0.523,0.616,0.441,10.559,371.643,-291.504
0.521,0.580,0.351,4.456,371.277,-294.617
0.515,0.546,0.281,-0.183,369.080,-297.913
0.502,0.521,0.200,-7.507,365.784,-301.147
0.499,0.487,0.140,-15.076,362.122,-304.260
0.553,0.288,-0.088,-41.321,342.773,-292.175
0.538,0.250,-0.154,-45.837,333.862,-288.330
0.518,0.205,-0.191,-51.025,325.684,-283.691
0.500,0.178,-0.232,-57.068,315.674,-280.090
0.485,0.135,-0.266,-60.791,307.007,-276.245
0.473,0.068,-0.296,-62.805,296.387,-273.987
0.463,0.057,-0.316,-63.660,288.025,-271.667
0.457,0.019,-0.345,-62.866,279.602,-269.531
0.444,-0.025,-0.365,-60.486,272.278,-266.357
0.429,-0.056,-0.404,-57.800,263.184,-263.306
0.405,-0.090,-0.438,-55.237,254.456,-259.033
0.393,-0.115,-0.480,-52.917,243.042,-254.517
0.386,-0.142,-0.525,-49.805,230.835,-248.108
0.371,-0.157,-0.567,-47.180,215.637,-241.638
0.342,-0.170,-0.592,-47.974,187.561,-230.652
0.343,-0.172,-0.622,-47.363,189.270,-224.731
0.341,-0.294,-0.768,-34.058,131.714,-182.068
0.312,-0.314,-0.841,-25.513,114.502,-166.931
0.281,-0.315,-0.864,-12.451,98.206,-155.090
0.246,-0.300,-0.897,0.671,78.796,-143.188
0.222,-0.274,-0.917,16.907,61.768,-134.338
0.202,-0.247,-0.878,31.189,42.297,-126.465
0.156,-0.213,-0.889,49.133,27.344,-121.399
0.163,-0.181,-0.869,63.538,11.536,-116.882
0.158,-0.144,-0.833,76.904,-0.854,-113.525
0.171,-0.120,-0.753,86.548,-13.611,-109.985
0.172,-0.109,-0.726,96.497,-20.813,-106.689
0.180,-0.109,-0.687,102.966,-26.978,-102.295
0.184,-0.102,-0.662,110.107,-29.419,-97.229
0.188,-0.100,-0.672,113.770,-33.752,-90.881
0.181,-0.107,-0.703,119.141,-38.147,-85.510
0.169,-0.116,-0.750,124.390,-48.279,-79.651
0.158,-0.123,-0.782,129.456,-57.739,-73.608
0.155,-0.126,-0.814,131.958,-72.937,-69.275
0.180,-0.132,-0.786,128.113,-133.179,-41.504
0.198,-0.124,-0.767,123.108,-146.545,-32.715
0.218,-0.119,-0.758,115.295,-161.499,-24.414
0.239,-0.122,-0.756,108.521,-174.255,-13.611
0.254,-0.128,-0.768,100.647,-190.796,-4.700
0.264,-0.130,-0.787,96.924,-207.886,5.005
0.270,-0.125,-0.812,94.238,-222.534,12.878
0.281,-0.116,-0.828,93.567,-240.540,20.996
0.299,-0.101,-0.835,95.520,-256.042,26.550
0.322,-0.082,-0.784,97.717,-274.109,32.776
0.348,-0.064,-0.782,100.769,-288.330,37.781
0.376,-0.049,-0.749,101.624,-304.504,43.396
0.397,-0.036,-0.700,103.577,-316.040,48.340
0.429,-0.023,-0.657,105.774,-326.416,54.260
0.446,-0.023,-0.620,107.666,-336.670,58.716
0.473,-0.016,-0.601,109.131,-344.299,63.538
0.494,-0.000,-0.580,112.549,-353.516,67.261
0.621,0.015,-0.466,126.343,-392.822,79.773
0.616,0.006,-0.427,130.188,-400.696,84.778
0.639,-0.004,-0.375,136.169,-407.166,90.088
0.690,-0.007,-0.292,141.113,-414.490,96.619
0.729,-0.006,-0.250,146.362,-419.800,102.722
0.774,-0.003,-0.162,149.170,-425.720,110.840
0.817,-0.009,-0.122,152.344,-430.054,118.530
0.865,-0.017,-0.036,155.945,-432.556,128.723
0.885,-0.021,-0.008,160.950,-434.204,138.062
0.895,-0.014,0.051,165.405,-435.791,150.391
0.893,0.022,0.134,167.908,-436.340,160.889
0.892,0.067,0.217,166.504,-439.514,171.326
0.898,0.152,0.351,161.133,-441.040,178.101
0.925,0.170,0.493,154.846,-442.139,183.228
0.953,0.203,0.686,148.560,-436.646,185.486
0.981,0.245,0.847,143.250,-427.856,187.683
0.994,0.270,1.022,137.085,-408.875,189.575
0.933,0.438,1.439,120.178,-310.730,198.547
0.879,0.551,1.505,113.831,-291.687,194.641
0.830,0.663,1.572,105.774,-272.095,186.951
0.782,0.786,1.603,93.750,-256.714,158.020
0.729,0.854,1.600,84.106,-243.347,154.602
0.707,0.902,1.602,77.698,-233.032,137.573
0.681,0.906,1.617,77.271,-217.529,116.699
0.643,0.961,1.610,78.674,-207.214,96.924
0.604,0.965,1.651,77.087,-199.158,70.374
0.584,0.951,1.684,73.669,-195.007,49.011
0.592,0.919,1.746,71.960,-187.317,24.841
0.616,0.850,1.829,69.153,-176.086,7.202
0.650,0.828,1.893,66.772,-161.499,-9.399
0.667,0.783,1.942,62.805,-142.273,-19.348
0.683,0.734,1.965,57.678,-124.512,-29.114
0.673,0.690,1.974,49.683,-107.300,-34.424
0.652,0.637,1.970,34.363,-93.628,-37.476
0.637,0.582,1.950,2.014,-81.116,-37.842
0.636,0.511,1.921,-6.287,-72.388,-36.316
0.620,0.451,1.889,-27.405,-62.805,-29.846
0.606,0.382,1.848,-52.673,-55.908,-22.095
0.589,0.338,1.786,-73.059,-46.265,-11.292
0.568,0.302,1.713,-96.313,-39.001,-2.075
0.533,0.280,1.627,-112.488,-30.762,7.324
0.500,0.261,1.554,-127.014,-24.902,13.428
0.456,0.243,1.463,-136.353,-18.005,19.104
0.320,0.189,1.128,-136.292,13.184,23.315
0.292,0.182,1.057,-129.150,18.433,21.179
0.255,0.179,0.993,-121.216,23.926,17.456
0.224,0.172,0.927,-112.000,27.283,13.367
0.198,0.164,0.869,-104.675,30.273,8.240
0.182,0.156,0.808,-94.971,31.372,3.052
0.168,0.147,0.763,-85.266,32.349,-3.052
0.164,0.140,0.721,-74.463,31.799,-7.751
0.158,0.133,0.699,-66.101,16.052,-13.550
0.155,0.125,0.687,-56.702,31.128,-17.395
0.157,0.113,0.684,-50.415,46.509,-21.301
0.159,0.097,0.680,-43.945,31.982,-23.132
0.164,0.080,0.678,-39.124,33.264,-24.048
0.168,0.072,0.665,-34.302,35.339,-23.865
0.171,0.063,0.650,-30.823,36.987,-23.071
0.172,0.062,0.629,-29.236,37.720,-22.034
0.171,0.058,0.609,-28.076,38.330,-20.081
0.170,0.056,0.590,-27.344,37.354,-17.944
0.177,0.056,0.567,-27.405,36.987,-15.259
0.184,0.061,0.546,-28.931,35.828,-11.475
0.185,0.066,0.516,-29.968,34.180,-7.690
0.190,0.074,0.490,-31.799,30.823,-3.174
0.157,0.087,0.472,-33.875,27.466,0.061
0.183,0.093,0.466,-34.790,23.865,3.296
0.177,0.106,0.464,-35.522,21.606,5.066
0.177,0.115,0.462,-35.339,20.935,6.897
0.178,0.154,0.460,-34.790,20.142,8.362
0.178,0.139,0.449,-33.691,20.264,9.888
0.180,0.148,0.435,-31.555,19.836,10.376
0.175,0.161,0.424,-29.602,18.921,10.376
0.170,0.173,0.426,-27.649,17.090,9.644
0.165,0.181,0.432,-26.855,15.869,9.155
